light_count,shadows,visibility,effective_visibility,lighting_path,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_ms,cpu_ms,readback_cpu_ms
16,off,direct,direct,forward,Release,1,0,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.276480,0.000000,0,0,0.000000,0.000000,0.000000,1.844320,3.179107,0.874760
16,off,direct,direct,forward,Release,1,1,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278688,0.000000,0,0,0.000000,0.000000,0.000000,2.055328,3.407037,0.915256
16,off,direct,direct,forward,Release,1,2,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278240,0.000000,0,0,0.000000,0.000000,0.000000,1.880896,3.249509,0.881824
16,off,direct,direct,forward,Release,1,3,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277824,0.000000,0,0,0.000000,0.000000,0.000000,2.052384,3.563622,0.907161
16,off,direct,direct,forward,Release,1,4,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277248,0.000000,0,0,0.000000,0.000000,0.000000,1.872992,3.165010,0.830707
16,off,direct,direct,forward,Release,1,5,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277856,0.000000,0,0,0.000000,0.000000,0.000000,2.047360,3.744313,1.020756
16,off,direct,direct,forward,Release,1,6,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277952,0.000000,0,0,0.000000,0.000000,0.000000,1.860512,3.489813,0.896000
16,off,direct,direct,forward,Release,1,7,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278208,0.000000,0,0,0.000000,0.000000,0.000000,2.054688,3.524519,1.005907
16,off,direct,direct,forward,Release,1,8,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277280,0.000000,0,0,0.000000,0.000000,0.000000,1.877376,3.336103,0.942147
16,off,direct,direct,forward,Release,1,9,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278208,0.000000,0,0,0.000000,0.000000,0.000000,2.050848,3.527635,1.000548
16,off,direct,direct,forward,Release,1,10,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278368,0.000000,0,0,0.000000,0.000000,0.000000,1.848672,3.225895,0.882615
16,off,direct,direct,forward,Release,1,11,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277696,0.000000,0,0,0.000000,0.000000,0.000000,2.050048,3.521623,0.988645
16,off,direct,direct,forward,Release,1,12,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278528,0.000000,0,0,0.000000,0.000000,0.000000,1.843072,3.233249,0.884087
