light_count,light_layout,shadows,visibility,effective_visibility,lighting_path,requested_lighting,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_light_tiles_ms,gpu_build_plus_raster_ms,light_tile_count,light_tile_counts_valid,light_tile_candidate_count,light_tile_overflow_count,gpu_ms,cpu_ms,readback_cpu_ms
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,0,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090944,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090944,0,0,0,0,1.577376,2.895141,0.878637
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,1,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.091040,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.091040,0,0,0,0,1.880288,3.132699,0.916429
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,2,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090592,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090592,0,0,0,0,1.635872,3.233991,0.823012
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,3,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090912,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090912,0,0,0,0,1.877056,3.321435,0.952557
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,4,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090720,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090720,0,0,0,0,1.624032,3.128291,0.844853
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,5,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.091040,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.091040,0,0,0,0,1.337088,2.651632,0.914536
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,6,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090976,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090976,0,0,0,0,1.593152,3.187673,0.889408
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,7,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.091104,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.091104,0,0,0,0,1.347200,2.625352,0.873668
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,8,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090368,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090368,0,0,0,0,1.520448,3.183495,0.947828
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,9,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090656,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090656,0,0,0,0,1.641792,3.485605,0.933141
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,10,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090592,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090592,0,0,0,0,1.492128,3.395795,0.991641
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,11,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.091424,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.091424,0,0,0,0,1.348576,2.804450,0.941977
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,12,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.091296,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.091296,0,0,0,0,2.045984,3.522384,0.981982
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,13,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.091520,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.091520,0,0,0,0,1.334592,2.910270,1.161481
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,14,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090560,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090560,0,0,0,0,2.041120,3.579933,0.984156
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,15,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090944,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090944,0,0,0,0,1.625920,3.069360,0.885791
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,16,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.091008,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.091008,0,0,0,0,1.337088,2.678502,0.944301
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,17,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090432,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090432,0,0,0,0,1.595328,3.063438,0.915407
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,18,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090624,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090624,0,0,0,0,1.350720,2.617888,0.896251
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,19,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.089664,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.089664,0,0,0,0,1.491584,3.187643,0.993734
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,20,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.091168,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.091168,0,0,0,0,1.592832,3.196028,0.957166
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,21,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090048,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090048,0,0,0,0,1.881216,3.340682,0.982544
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,22,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090976,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090976,0,0,0,0,1.495456,3.114975,0.966473
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,23,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.090944,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.090944,0,0,0,0,2.041568,3.515762,0.990017
4,dense,off,gpu-frustum,gpu-frustum,forward,forward,Release,2,24,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,4,0,0,0,0,0,0,1,59549920,0.091328,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.091328,0,0,0,0,1.647328,3.093535,0.890520
